"","X","match_id","match_clock","quarter","quarter_clock","shot_clock","shooter_id","shooter_lastname","shooter_firstname","shooter_team_id","event_id","shot_outcome","shooter_X","shooter_Y","defender_id","defender_lastname","defender_firstname","defender_team_id","defender_X","defender_Y","distance","shooter_height","defender_height","height_difference","shot_dist","def_angle","LeftOrRight"
"1838",27,21500592,1511.36,2,71.36,17.19,201939,"Curry","Stephen",1610612744,266,1,29.95176,27.25851,203903,"Clarkson","Jordan",1610612747,29.5097,21.74567,5.53053540890934,190,196,-6,24.8047941841431,80.1913197457007,"Left"
"1839",28,21500592,1469.96,2,29.96,20.09,201939,"Curry","Stephen",1610612744,282,0,13.27119,47.89687,977,"Bryant","Kobe",1610612747,13.31579,41.97578,5.92125797006852,190,198,-8,24.2612065819695,19.7378522509684,"Left"
"1840",29,21500592,1464.55,2,24.55,22.54,201939,"Curry","Stephen",1610612744,281,0,5.547,47.79187,203903,"Clarkson","Jordan",1610612747,6.91858,40.20022,7.71455646287588,190,196,-6,22.7938050157691,10.9877048031943,"Left"
"1843",32,21500592,1221.45,3,501.45,15,201939,"Curry","Stephen",1610612744,326,1,75.61236,45.95226,203903,"Clarkson","Jordan",1610612747,80.19785,46.54535,4.62368622293945,190,196,-6,24.7304424521115,65.2809189454435,"Left"
"1845",34,21500592,1126.26,3,406.26,17.58,201939,"Curry","Stephen",1610612744,335,0,73.7921,44.83746,203903,"Clarkson","Jordan",1610612747,76.80627,39.73543,5.92586963320996,190,196,-6,24.8447900305396,6.44344777661372,"Right"
"1850",39,21500592,984.36,3,264.36,8.06,201939,"Curry","Stephen",1610612744,357,1,84.66865,2.90209,201579,"Hibbert","Roy",1610612747,87.42838,9.81051,7.43924569894691,190,218,-28,22.4716497879128,11.3111328526713,"Left"
"1853",42,21500592,951.71,3,231.71,16,201939,"Curry","Stephen",1610612744,364,0,68.2853,39.9306,1626156,"Russell","D'Angelo",1610612747,67.49178,34.84314,5.14897302789595,190,188,2,25.3323264318538,62.7516383029239,"Right"
"1855",44,21500592,752.94,3,32.94,21.51,201939,"Curry","Stephen",1610612744,410,0,60.94383,37.45107,1626148,"Brown","Anthony",1610612747,65.405,34.80582,5.18646173526809,190,206,-16,30.4665756890038,6.54389371067059,"Right"
"1871",5,21500622,2570.57,1,410.57,11.63,201939,"Curry","Stephen",1610612744,36,0,72.74511,3.28561,2544,"James","LeBron",1610612739,75.30188,10.18812,7.3608231287676,190,203,-13,26.9753820544622,16.0673662443096,"Left"
"1872",6,21500622,2241.7,1,81.7,18.1,201939,"Curry","Stephen",1610612744,86,1,60.57047,21.40903,203521,"Dellavedova","Matthew",1610612739,60.65005,24.3787,2.97073608476081,190,193,-3,28.4074105923402,81.2028116550949,"Left"
"1873",7,21500622,2219.77,1,59.77,19.09,201939,"Curry","Stephen",1610612744,89,1,78.7195,47.34207,202697,"Shumpert","Iman",1610612739,81.11829,41.72478,6.10803899858211,190,196,-6,24.4903863206545,1.0534857585953,"Right"
"1881",15,21500622,1356.8,3,636.8,17.74,201939,"Curry","Stephen",1610612744,269,1,26.27115,11.97888,202681,"Irving","Kyrie",1610612739,22.99991,10.05527,3.79490270885829,190,190,0,24.7272787297127,62.2323962269454,"Left"
"1888",22,21500622,1144.4,3,424.4,20.21,201939,"Curry","Stephen",1610612744,302,0,31.07681,25.89176,2544,"James","LeBron",1610612739,24.06418,17.83573,10.680664720784,190,203,-13,25.8422009641923,46.9834627474856,"Left"
"1895",29,21500622,763.09,3,43.09,12.35,201939,"Curry","Stephen",1610612744,389,1,29.57635,13.31979,203521,"Dellavedova","Matthew",1610612739,24.93224,17.76626,6.42952977697436,190,193,-3,26.9851553630251,18.1066939502776,"Right"
"1897",31,21500622,735.31,3,15.31,8.91,201939,"Curry","Stephen",1610612744,393,0,25.87308,10.29554,203521,"Dellavedova","Matthew",1610612739,26.22409,13.39987,3.1241115167356,190,193,-3,25.3284932946672,60.9618522442442,"Right"
"1913",2,21500634,2812.18,1,652.18,12.69,201939,"Curry","Stephen",1610612744,6,0,29.03212,35.26776,201565,"Rose","Derrick",1610612741,31.93767,33.32127,3.49729096910738,190,190,0,25.9039789822336,122.82909840424,"Left"
"1918",7,21500634,2684.23,1,524.23,11.53,201939,"Curry","Stephen",1610612744,23,1,28.65147,17.43055,2200,"Gasol","Pau",1610612741,31.77962,13.47856,5.04019318901568,190,213,-23,24.5952306649765,146.2872937947,"Left"
"1919",8,21500634,2639.76,1,479.76,15.17,201939,"Curry","Stephen",1610612744,28,0,26.16547,11.23021,201565,"Rose","Derrick",1610612741,29.99686,11.51757,3.84215110344453,190,190,0,25.0412460146255,142.351679955832,"Right"
"1925",14,21500634,2207.88,1,47.88,13.59,201939,"Curry","Stephen",1610612744,103,0,24.25897,41.94168,202703,"Mirotic","Nikola",1610612741,22.04394,37.21164,5.22299112602156,190,208,-18,25.4629429108911,23.1978678069823,"Left"
"1939",28,21500634,1118.41,3,398.41,12.29,201939,"Curry","Stephen",1610612744,324,0,64.19561,14.21392,201959,"Gibson","Taj",1610612741,66.43192,18.01824,4.41292794848273,190,206,-16,26.8189781691715,35.8369384523096,"Left"
"1941",30,21500634,962.16,3,242.16,13.03,201939,"Curry","Stephen",1610612744,358,0,61.98216,26.76648,201166,"Brooks","Aaron",1610612741,64.63307,31.4015,5.33954438398071,190,183,7,26.8260640023094,64.0090617294723,"Left"
"1943",32,21500634,898.6,3,178.6,8.39,201939,"Curry","Stephen",1610612744,371,1,70.84968,44.2248,203926,"McDermott","Doug",1610612741,71.00828,40.09135,4.136491612768,190,203,-13,26.2681250024131,40.7594212991119,"Right"
"1950",39,21500634,356.62,4,356.62,13.3,201939,"Curry","Stephen",1610612744,500,1,63.32056,28.77549,202710,"Butler","Jimmy",1610612741,67.39465,25.92202,4.97398234506316,190,201,-11,25.7081843671174,26.5622140562328,"Right"
"1952",41,21500634,317.01,4,317.01,12.4,201939,"Curry","Stephen",1610612744,502,0,74.27411,44.30986,201565,"Rose","Derrick",1610612741,71.74326,42.45543,3.13753284403525,190,190,0,24.1334225610811,90.6261867950446,"Right"
